Collection_ID,Field,Form ID,State,Year,Serial_agar_dilution_for_creating_the_model_ (N=20),Origin,County,hyphal_tip (ht),DNA Extraction,lat,long,Size of field (acres),Percentage Affected ,History,Number of Years,Fungicide This Year,Chemigation,Applied for White Mold,Products,Timing,Pre-2015 Fungicides,Number of Years,Products_Soybean,Timing: Soybean,Notes,Apparently low sensitiviy,
1689,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E60, Untreated Control  Sample #9",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1690,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E60, Untreated Control  Sample #10",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1691,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E61, Treatment- Topsin-M  Sample #1 ",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1692,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E61, Treatment- Topsin-M  Sample #2",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1693,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E61, Treatment- Topsin-M  Sample #3",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1694,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E61, Treatment- Topsin-M  Sample #4",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1695,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E61, Treatment- Topsin-M  Sample #5",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1696,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E61, Treatment- Topsin-M  Sample #6",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1697,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E61, Treatment- Topsin-M  Sample #7",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1698,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E61, Treatment- Topsin-M  Sample #8",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1699,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E61, Treatment- Topsin-M  Sample #9",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1700,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E61, Treatment- Topsin-M  Sample #10",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1701,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E65, Untreated Control  Sample #1 ",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1702,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E65, Untreated Control  Sample #2",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1703,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E65, Untreated Control  Sample #3",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1704,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E65, Untreated Control  Sample #4",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1705,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E65, Untreated Control  Sample #5",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1706,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E65, Untreated Control  Sample #6",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1707,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E65, Untreated Control  Sample #7",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1708,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E65, Untreated Control  Sample #8",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1709,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E65, Untreated Control  Sample #9",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1710,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E65, Untreated Control  Sample #10",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1711,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E67, Treatment- Aproach  Sample #1 ",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1712,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E67, Treatment- Aproach  Sample #2",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1713,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E67, Treatment- Aproach  Sample #3",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1714,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E67, Treatment- Aproach  Sample #4",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1715,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E67, Treatment- Aproach  Sample #5",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1716,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E67, Treatment- Aproach  Sample #6",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1717,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E67, Treatment- Aproach  Sample #7",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1718,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E67, Treatment- Aproach  Sample #8",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1719,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E67, Treatment- Aproach  Sample #9",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1720,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E67, Treatment- Aproach  Sample #10",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1721,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E69, Treatment- Endura  Sample #1 ",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1722,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E69, Treatment- Endura  Sample #2",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1723,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E69, Treatment- Endura  Sample #3",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1724,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E69, Treatment- Treatment-Endura  Sample #4",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1725,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E69, Treatment- Treatment- Endura  Sample #5",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1726,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E69, Treatment- Treatment- Endura  Sample #6",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1727,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E69, Treatment- Treatment- Endura  Sample #7",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1728,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E69, Treatment- Treatment- Endura  Sample #8",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1729,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E69, Treatment- Treatment- Endura  Sample #9",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1730,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E69, Treatment- Treatment- Endura  Sample #10",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1731,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E71, Treatment- Aproach Sample #1 ",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1732,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E71, Treatment- Aproach Sample #2",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1733,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E71, Treatment- Aproach Sample #3",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1734,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E71, Treatment- Aproach Sample #4",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1735,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E71, Treatment- Aproach Sample #5",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1736,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E71, Treatment- Aproach Sample #6",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1737,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E71, Treatment- Aproach Sample #7",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1738,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E71, Treatment- Aproach Sample #8",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1739,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E71, Treatment- Aproach Sample #9",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1740,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E71, Treatment- Aproach Sample #10",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1741,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E72, Treatment- Endura Sample #1 ",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1742,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E72, Treatment- Endura Sample #2",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1743,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E72, Treatment- Endura Sample #3",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1744,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E72, Treatment- Endura Sample #4",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1745,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E72, Treatment- Endura Sample #5",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1746,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E72, Treatment- Endura Sample #6",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1747,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E72, Treatment- Endura Sample #7",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1748,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E72, Treatment- Endura Sample #8",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1749,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E72, Treatment- Endura Sample #9",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1750,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E72, Treatment- Endura Sample #10",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1751,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E73, Treatment- Endura Sample #1 ",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1752,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E73, Treatment- Endura Sample #2",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1753,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E73, Treatment- Endura Sample #3",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1754,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E73, Treatment- Endura Sample #4",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1755,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E73, Treatment- Endura Sample #5",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1756,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E73, Treatment- Endura Sample #6",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1757,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E73, Treatment- Endura Sample #7",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1758,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E73, Treatment- Endura Sample #8",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1759,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E73, Treatment- Endura Sample #9",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1760,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E73, Treatment- Endura Sample #10",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1761,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E74, Treatment- Topsin-M  Sample #1 ",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1762,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E74, Treatment- Topsin-M  Sample #2",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1763,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E74, Treatment- Topsin-M  Sample #3",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1764,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E74, Treatment- Topsin-M  Sample #4",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1765,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E74, Treatment- Topsin-M  Sample #5",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1766,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E74, Treatment- Topsin-M  Sample #6",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1767,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E74, Treatment- Topsin-M  Sample #7",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1768,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E74, Treatment- Topsin-M  Sample #8",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1769,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E74, Treatment- Topsin-M  Sample #9",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1770,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E74, Treatment- Topsin-M  Sample #10",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1771,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E77, Treatment- Topsin-M  Sample #1 ",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1772,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E77, Treatment- Topsin-M  Sample #2",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1773,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E77, Treatment- Topsin-M  Sample #3",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1774,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E77, Treatment- Topsin-M  Sample #4",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1775,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E77, Treatment- Topsin-M  Sample #5",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1776,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E77, Treatment- Topsin-M  Sample #6",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1777,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E77, Treatment- Topsin-M  Sample #7",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1778,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E77, Treatment- Topsin-M  Sample #8",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1779,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E77, Treatment- Topsin-M  Sample #9",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1780,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E77, Treatment- Topsin-M  Sample #10",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1781,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E76, Treatment- Aproach Sample #1 ",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1782,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E76, Treatment- Aproach Sample #2",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1783,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E76, Treatment- Aproach Sample #3",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1784,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E76, Treatment- Aproach Sample #4",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1785,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E76, Treatment- Aproach Sample #5",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1786,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E76, Treatment- Aproach Sample #6",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1787,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E76, Treatment- Aproach Sample #7",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1788,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E76, Treatment- Aproach Sample #8",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1789,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E76, Treatment- Aproach Sample #9",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1790,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E76, Treatment- Aproach Sample #10",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1791,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E78, Treatment- Endura Sample #1 ",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1792,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E78, Treatment- Endura Sample #2",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1793,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E78, Treatment- Endura Sample #3",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1794,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E78, Treatment- Endura Sample #4",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1795,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E78, Treatment- Endura Sample #5",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1796,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E78, Treatment- Endura Sample #6",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1797,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E78, Treatment- Endura Sample #7",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1798,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E78, Treatment- Endura Sample #8",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1799,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E78, Treatment- Endura Sample #9",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1800,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E78, Treatment- Endura Sample #10",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1801,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E79, Treatment- Aproach Sample #1 ",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1802,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E79, Treatment- Aproach Sample #2",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1803,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E79, Treatment- Aproach Sample #3",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1804,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E79, Treatment- Aproach Sample #4",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1805,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E79, Treatment- Aproach Sample #5",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1806,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E79, Treatment- Aproach Sample #6",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1807,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E79, Treatment- Aproach Sample #7",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1808,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E79, Treatment- Aproach Sample #8",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1809,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E79, Treatment- Aproach Sample #9",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1810,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E79, Treatment- Aproach Sample #10",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1811,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E80, Untreated Control Sample #1 ",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1812,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E80, Untreated Control Sample #2",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1813,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E80, Untreated Control Sample #3",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1814,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E80, Untreated Control Sample #4",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1815,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E80, Untreated Control Sample #5",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1816,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E80, Untreated Control Sample #6",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1817,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E80, Untreated Control Sample #7",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1818,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E80, Untreated Control Sample #8",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1819,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E80, Untreated Control Sample #9",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1820,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E80, Untreated Control Sample #10",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1821,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E87, Untreated Control Sample #1 ",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1822,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E87, Untreated Control Sample #2",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1823,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E87, Untreated Control Sample #3",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1824,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E87, Untreated Control Sample #4",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
1825,mon,,MI,2017,soybean,trial,Montcalm,,,43.291687,85.082988,,,"Sample E87, Untreated Control Sample #5",,,,,,,,,,,Using GPS coordinates of MSU extension Montcalm meanwhile,,
